InfoSet,Action,Probability
36|3-4|1,4-3,0.05889404
36|3-4|1,4-4,0.052762628
36|3-4|1,4-5,0.048964404
36|3-4|1,4-6,0.04860394
24|4-6|4,Challenge,1
46|3-3|4,Challenge,0.26848257
46|3-3|4,3-4,0.0665109
46|3-3|4,3-5,0.10896426
46|3-3|4,3-6,0.07741582
46|3-3|4,4-1,0.08111104
46|3-3|4,4-2,0.114819385
46|3-3|4,4-3,0.06684004
46|3-3|4,4-4,0.07722786
46|3-3|4,4-5,0.0744069
46|3-3|4,4-6,0.064221255
13|4-2|5,Challenge,0.5306874
13|4-2|5,4-3,0.15012977
13|4-2|5,4-4,0.115003295
13|4-2|5,4-5,0.105928354
13|4-2|5,4-6,0.098251194
46|3-4|5,Challenge,0.18890274
46|3-4|5,3-5,0.14778431
46|3-4|5,3-6,0.10984677
46|3-4|5,4-1,0.11488957
46|3-4|5,4-2,0.09193203
46|3-4|5,4-3,0.09295974
46|3-4|5,4-4,0.08476098
46|3-4|5,4-5,0.086929046
46|3-4|5,4-6,0.08199483
55|4-5|2,Challenge,0.9688367
55|4-5|2,4-6,0.031163301
34|2-6|1,Challenge,0.14023137
34|2-6|1,3-1,0.08050134
34|2-6|1,3-2,0.07297947
34|2-6|1,3-3,0.07964234
34|2-6|1,3-4,0.079330504
34|2-6|1,3-5,0.07692479
34|2-6|1,3-6,0.073721714
34|2-6|1,4-1,0.07227238
34|2-6|1,4-2,0.06692936
34|2-6|1,4-3,0.06404399
34|2-6|1,4-4,0.06334278
34|2-6|1,4-5,0.06558831
34|2-6|1,4-6,0.064491645
35|1-5|2,Challenge,0.03979568
35|1-5|2,1-6,0.04873442
35|1-5|2,2-1,0.049829844
35|1-5|2,2-2,0.051856484
35|1-5|2,2-3,0.051685248
35|1-5|2,2-4,0.050391413
35|1-5|2,2-5,0.0586224
35|1-5|2,2-6,0.050448995
35|1-5|2,3-1,0.049703352
35|1-5|2,3-2,0.056135252
35|1-5|2,3-3,0.045683783
35|1-5|2,3-4,0.052450012
35|1-5|2,3-5,0.06168808
35|1-5|2,3-6,0.05994616
35|1-5|2,4-1,0.052699577
35|1-5|2,4-2,0.04477167
35|1-5|2,4-3,0.042348213
35|1-5|2,4-4,0.04273661
35|1-5|2,4-5,0.04556362
35|1-5|2,4-6,0.044909157
15|4-6|5,Challenge,1
33|4-2|5,Challenge,0.41647726
33|4-2|5,4-3,0.175
33|4-2|5,4-4,0.1835227
33|4-2|5,4-5,0.12670453
33|4-2|5,4-6,0.09829544
25|3-5|3,Challenge,0.4053269
25|3-5|3,3-6,0.095147215
25|3-5|3,4-1,0.0897097
25|3-5|3,4-2,0.09249523
25|3-5|3,4-3,0.090182036
25|3-5|3,4-4,0.07923819
25|3-5|3,4-5,0.076697655
25|3-5|3,4-6,0.07120308
66|4-5|5,Challenge,0.9032258
66|4-5|5,4-6,0.09677419
15|4-6|11,Challenge,1
56|4-6|8,Challenge,1
36|4-6|1,Challenge,1
56|4-5|3,Challenge,0.98865247
56|4-5|3,4-6,0.011347517
26|4-2|3,Challenge,0.83178675
26|4-2|3,4-3,0.046948828
26|4-2|3,4-4,0.03835061
26|4-2|3,4-5,0.039627057
26|4-2|3,4-6,0.04328679
45|2-5|4,Challenge,0.060940865
45|2-5|4,2-6,0.060093112
45|2-5|4,3-1,0.059123755
45|2-5|4,3-2,0.087797925
45|2-5|4,3-3,0.06372037
45|2-5|4,3-4,0.05665346
45|2-5|4,3-5,0.15893614
45|2-5|4,3-6,0.06234452
45|2-5|4,4-1,0.06372037
45|2-5|4,4-2,0.06372037
45|2-5|4,4-3,0.060312
45|2-5|4,4-4,0.080637194
45|2-5|4,4-5,0.060155652
45|2-5|4,4-6,0.061844204
56|1-2|1,Challenge,0.049005076
56|1-2|1,1-3,0.042895727
56|1-2|1,1-4,0.045869373
56|1-2|1,1-5,0.046910718
56|1-2|1,1-6,0.047690466
56|1-2|1,2-1,0.04693298
56|1-2|1,2-2,0.042255186
56|1-2|1,2-3,0.04849792
56|1-2|1,2-4,0.050840843
56|1-2|1,2-5,0.05625527
56|1-2|1,2-6,0.04691153
56|1-2|1,3-1,0.041375324
56|1-2|1,3-2,0.044414163
56|1-2|1,3-3,0.039656743
56|1-2|1,3-4,0.04386379
56|1-2|1,3-5,0.04039628
56|1-2|1,3-6,0.044542924
56|1-2|1,4-1,0.03959246
56|1-2|1,4-2,0.038353216
56|1-2|1,4-3,0.036620814
56|1-2|1,4-4,0.0365673
56|1-2|1,4-5,0.037089646
56|1-2|1,4-6,0.033462264
22|3-3|4,Challenge,0.20037182
22|3-3|4,3-4,0.08301927
22|3-3|4,3-5,0.08672298
22|3-3|4,3-6,0.077052206
22|3-3|4,4-1,0.11834164
22|3-3|4,4-2,0.11868457
22|3-3|4,4-3,0.095913656
22|3-3|4,4-4,0.07701791
22|3-3|4,4-5,0.06873872
22|3-3|4,4-6,0.07413725
34|4-4|2,Challenge,0.98738
34|4-4|2,4-5,0.0063100145
34|4-4|2,4-6,0.006310014
36|3-5|3,Challenge,0.45921808
36|3-5|3,3-6,0.08516053
36|3-5|3,4-1,0.092304654
36|3-5|3,4-2,0.0748674
36|3-5|3,4-3,0.073809266
36|3-5|3,4-4,0.070096016
36|3-5|3,4-5,0.07454436
36|3-5|3,4-6,0.06999968
33|3-2|6,Challenge,0.090909086
33|3-2|6,3-3,0.090909086
33|3-2|6,3-4,0.090909086
33|3-2|6,3-5,0.090909086
33|3-2|6,3-6,0.090909086
33|3-2|6,4-1,0.090909086
33|3-2|6,4-2,0.090909086
33|3-2|6,4-3,0.090909086
33|3-2|6,4-4,0.090909086
33|3-2|6,4-5,0.090909086
33|3-2|6,4-6,0.090909086
55|2-5|1,Challenge,0.066270456
55|2-5|1,2-6,0.08215587
55|2-5|1,3-1,0.07619894
55|2-5|1,3-2,0.08085518
55|2-5|1,3-3,0.072499044
55|2-5|1,3-4,0.07251889
55|2-5|1,3-5,0.078257345
55|2-5|1,3-6,0.06922175
55|2-5|1,4-1,0.067607395
55|2-5|1,4-2,0.06826246
55|2-5|1,4-3,0.0690903
55|2-5|1,4-4,0.06538502
55|2-5|1,4-5,0.067058176
55|2-5|1,4-6,0.06461919
44|2-6|5,Challenge,0.07692308
44|2-6|5,3-1,0.07692308
44|2-6|5,3-2,0.07692308
44|2-6|5,3-3,0.07692308
44|2-6|5,3-4,0.07692308
44|2-6|5,3-5,0.07692308
44|2-6|5,3-6,0.07692308
44|2-6|5,4-1,0.07692308
44|2-6|5,4-2,0.07692308
44|2-6|5,4-3,0.07692308
44|2-6|5,4-4,0.07692308
44|2-6|5,4-5,0.07692308
44|2-6|5,4-6,0.07692308
22|2-1|3,Challenge,0.060690947
22|2-1|3,2-2,0.04598506
22|2-1|3,2-3,0.056489263
22|2-1|3,2-4,0.056489263
22|2-1|3,2-5,0.050186746
22|2-1|3,2-6,0.056489263
22|2-1|3,3-1,0.056489263
22|2-1|3,3-2,0.056489263
22|2-1|3,3-3,0.056489263
22|2-1|3,3-4,0.056489263
22|2-1|3,3-5,0.052287582
22|2-1|3,3-6,0.056489263
22|2-1|3,4-1,0.056489263
22|2-1|3,4-2,0.056489263
22|2-1|3,4-3,0.056489263
22|2-1|3,4-4,0.056489263
22|2-1|3,4-5,0.056489263
22|2-1|3,4-6,0.056489263
35|1-4|1,Challenge,0.048560195
35|1-4|1,1-5,0.05051905
35|1-4|1,1-6,0.050616067
35|1-4|1,2-1,0.055157214
35|1-4|1,2-2,0.05728689
35|1-4|1,2-3,0.054319665
35|1-4|1,2-4,0.048748072
35|1-4|1,2-5,0.05098836
35|1-4|1,2-6,0.052475784
35|1-4|1,3-1,0.049105782
35|1-4|1,3-2,0.046075627
35|1-4|1,3-3,0.048809662
35|1-4|1,3-4,0.05058204
35|1-4|1,3-5,0.050732322
35|1-4|1,3-6,0.046907373
35|1-4|1,4-1,0.04293894
35|1-4|1,4-2,0.039151166
35|1-4|1,4-3,0.039031625
35|1-4|1,4-4,0.038777452
35|1-4|1,4-5,0.0392947
35|1-4|1,4-6,0.03992198
56|4-4|2,Challenge,0.98486066
56|4-4|2,4-5,0.007804126
56|4-4|2,4-6,0.0073352084
46|4-6|2,Challenge,1
34|2-6|3,Challenge,0.38747135
34|2-6|3,3-1,0.060019113
34|2-6|3,3-2,0.042635027
34|2-6|3,3-3,0.054162506
34|2-6|3,3-4,0.058331497
34|2-6|3,3-5,0.08552184
34|2-6|3,3-6,0.049468603
34|2-6|3,4-1,0.053359475
34|2-6|3,4-2,0.050798517
34|2-6|3,4-3,0.044469696
34|2-6|3,4-4,0.038469166
34|2-6|3,4-5,0.036843386
34|2-6|3,4-6,0.038449805
55|2-1|3,Challenge,0.056722686
55|2-1|3,2-2,0.056722686
55|2-1|3,2-3,0.056722686
55|2-1|3,2-4,0.056722686
55|2-1|3,2-5,0.056722686
55|2-1|3,2-6,0.056722686
55|2-1|3,3-1,0.056722686
55|2-1|3,3-2,0.056722686
55|2-1|3,3-3,0.05042016
55|2-1|3,3-4,0.056722686
55|2-1|3,3-5,0.056722686
55|2-1|3,3-6,0.052521005
55|2-1|3,4-1,0.056722686
55|2-1|3,4-2,0.056722686
55|2-1|3,4-3,0.056722686
55|2-1|3,4-4,0.05042016
55|2-1|3,4-5,0.052521
55|2-1|3,4-6,0.056722686
34|2-4|1,Challenge,0.09316878
34|2-4|1,2-5,0.07183741
34|2-4|1,2-6,0.071672305
34|2-4|1,3-1,0.0844847
34|2-4|1,3-2,0.06923939
34|2-4|1,3-3,0.076651864
34|2-4|1,3-4,0.060652558
34|2-4|1,3-5,0.07016968
34|2-4|1,3-6,0.064304985
34|2-4|1,4-1,0.061285865
34|2-4|1,4-2,0.057582956
34|2-4|1,4-3,0.05879187
34|2-4|1,4-4,0.05471414
34|2-4|1,4-5,0.05326166
34|2-4|1,4-6,0.052181844
23|2-6|4,Challenge,0.13741046
23|2-6|4,3-1,0.08615384
23|2-6|4,3-2,0.072264954
23|2-6|4,3-3,0.06899776
23|2-6|4,3-4,0.061021566
23|2-6|4,3-5,0.06961945
23|2-6|4,3-6,0.070611514
23|2-6|4,4-1,0.06730464
23|2-6|4,4-2,0.06862739
23|2-6|4,4-3,0.09442104
23|2-6|4,4-4,0.06928876
23|2-6|4,4-5,0.07028083
23|2-6|4,4-6,0.06399776
56|4-2|2,Challenge,0.91799426
56|4-2|2,4-3,0.022040183
56|4-2|2,4-4,0.02158674
56|4-2|2,4-5,0.019494118
56|4-2|2,4-6,0.018884711
26|3-5|1,Challenge,0.44748342
26|3-5|1,3-6,0.08902911
26|3-5|1,4-1,0.08407223
26|3-5|1,4-2,0.08694202
26|3-5|1,4-3,0.07637225
26|3-5|1,4-4,0.07318718
26|3-5|1,4-5,0.071401946
26|3-5|1,4-6,0.07151184
34|3-1|5,Challenge,0.084595956
34|3-1|5,3-2,0.084595956
34|3-1|5,3-3,0.084595956
34|3-1|5,3-4,0.084595956
34|3-1|5,3-5,0.084595956
34|3-1|5,3-6,0.084595956
34|3-1|5,4-1,0.084595956
34|3-1|5,4-2,0.084595956
34|3-1|5,4-3,0.084595956
34|3-1|5,4-4,0.06944445
34|3-1|5,4-5,0.084595956
34|3-1|5,4-6,0.084595956
66|3-2|3,Challenge,0.10796906
66|3-2|3,3-3,0.09920577
66|3-2|3,3-4,0.08734061
66|3-2|3,3-5,0.08672159
66|3-2|3,3-6,0.11143717
66|3-2|3,4-1,0.10351015
66|3-2|3,4-2,0.085290775
66|3-2|3,4-3,0.082308255
66|3-2|3,4-4,0.07948607
66|3-2|3,4-5,0.0789119
66|3-2|3,4-6,0.07781858
44|4-2|4,Challenge,0.7219487
44|4-2|4,4-3,0.07892709
44|4-2|4,4-4,0.073235914
44|4-2|4,4-5,0.06643589
44|4-2|4,4-6,0.05945245
16|4-6|1,Challenge,1
46|4-6|4,Challenge,1
35|1-2|1,Challenge,0.048710715
35|1-2|1,1-3,0.056914136
35|1-2|1,1-4,0.047657
35|1-2|1,1-5,0.044851277
35|1-2|1,1-6,0.044039007
35|1-2|1,2-1,0.042110115
35|1-2|1,2-2,0.043580815
35|1-2|1,2-3,0.05398633
35|1-2|1,2-4,0.04571576
35|1-2|1,2-5,0.041657474
35|1-2|1,2-6,0.04888435
35|1-2|1,3-1,0.04262694
35|1-2|1,3-2,0.04921763
35|1-2|1,3-3,0.0429013
35|1-2|1,3-4,0.04172847
35|1-2|1,3-5,0.04068988
35|1-2|1,3-6,0.043606244
35|1-2|1,4-1,0.04271279
35|1-2|1,4-2,0.03626978
35|1-2|1,4-3,0.034394328
35|1-2|1,4-4,0.036270857
35|1-2|1,4-5,0.035025198
35|1-2|1,4-6,0.036449693
25|2-4|1,Challenge,0.163526
25|2-4|1,2-5,0.067652635
25|2-4|1,2-6,0.06559997
25|2-4|1,3-1,0.06679407
25|2-4|1,3-2,0.06420118
25|2-4|1,3-3,0.06826544
25|2-4|1,3-4,0.0613802
25|2-4|1,3-5,0.064133756
25|2-4|1,3-6,0.057939332
25|2-4|1,4-1,0.05909924
25|2-4|1,4-2,0.05545279
25|2-4|1,4-3,0.050638646
25|2-4|1,4-4,0.05259503
25|2-4|1,4-5,0.053467285
25|2-4|1,4-6,0.04925442
45|2-3|3,Challenge,0.18852851
45|2-3|3,2-4,0.113063864
45|2-3|3,2-5,0.046086982
45|2-3|3,2-6,0.052800007
45|2-3|3,3-1,0.07029023
45|2-3|3,3-2,0.05001759
45|2-3|3,3-3,0.049390115
45|2-3|3,3-4,0.04698929
45|2-3|3,3-5,0.0528612
45|2-3|3,3-6,0.052168753
45|2-3|3,4-1,0.045721214
45|2-3|3,4-2,0.04341674
45|2-3|3,4-3,0.045605607
45|2-3|3,4-4,0.053817995
45|2-3|3,4-5,0.041718226
45|2-3|3,4-6,0.04752372
46|1-4|3,Challenge,0.048412688
46|1-4|3,1-5,0.048412688
46|1-4|3,1-6,0.05257935
46|1-4|3,2-1,0.048412688
46|1-4|3,2-2,0.048412688
46|1-4|3,2-3,0.048412688
46|1-4|3,2-4,0.037996024
46|1-4|3,2-5,0.048412688
46|1-4|3,2-6,0.048412688
46|1-4|3,3-1,0.048412688
46|1-4|3,3-2,0.048412688
46|1-4|3,3-3,0.048412688
46|1-4|3,3-4,0.048412688
46|1-4|3,3-5,0.048412688
46|1-4|3,3-6,0.048412688
46|1-4|3,4-1,0.048412688
46|1-4|3,4-2,0.04424602
46|1-4|3,4-3,0.042162687
46|1-4|3,4-4,0.048412688
46|1-4|3,4-5,0.048412688
46|1-4|3,4-6,0.048412688
22|2-1|1,Challenge,0.14887312
22|2-1|1,2-2,0.055951487
22|2-1|1,2-3,0.048952676
22|2-1|1,2-4,0.058992006
22|2-1|1,2-5,0.05573803
22|2-1|1,2-6,0.05851882
22|2-1|1,3-1,0.049832817
22|2-1|1,3-2,0.049897667
22|2-1|1,3-3,0.048759278
22|2-1|1,3-4,0.053966746
22|2-1|1,3-5,0.049452443
22|2-1|1,3-6,0.061692838
22|2-1|1,4-1,0.04656754
22|2-1|1,4-2,0.04007615
22|2-1|1,4-3,0.042371918
22|2-1|1,4-4,0.04243801
22|2-1|1,4-5,0.044292632
22|2-1|1,4-6,0.043625776
45|3-5|1,Challenge,0.35002875
45|3-5|1,3-6,0.1021891
45|3-5|1,4-1,0.10927515
45|3-5|1,4-2,0.0914581
45|3-5|1,4-3,0.08887634
45|3-5|1,4-4,0.08760169
45|3-5|1,4-5,0.081335805
45|3-5|1,4-6,0.08923505
35|4-5|6,Challenge,0.92253524
35|4-5|6,4-6,0.07746479
25|4-4|8,Challenge,0.36666667
25|4-4|8,4-5,0.26666665
25|4-4|8,4-6,0.36666667
24|4-5|3,Challenge,0.98952514
24|4-5|3,4-6,0.010474861
14|4-6|10,Challenge,1
26|3-3|6,Challenge,0.10000001
26|3-3|6,3-4,0.10000001
26|3-3|6,3-5,0.10000001
26|3-3|6,3-6,0.10000001
26|3-3|6,4-1,0.10000001
26|3-3|6,4-2,0.10000001
26|3-3|6,4-3,0.10000001
26|3-3|6,4-4,0.10000001
26|3-3|6,4-5,0.10000001
26|3-3|6,4-6,0.10000001
45|4-3|3,Challenge,0.9538544
45|4-3|3,4-4,0.018766938
45|4-3|3,4-5,0.015614032
45|4-3|3,4-6,0.011764678
23|2-2|1,Challenge,0.07085859
23|2-2|1,2-3,0.06502478
23|2-2|1,2-4,0.060965843
23|2-2|1,2-5,0.0642152
23|2-2|1,2-6,0.06868829
23|2-2|1,3-1,0.061168384
23|2-2|1,3-2,0.061545875
23|2-2|1,3-3,0.06369646
23|2-2|1,3-4,0.057429805
23|2-2|1,3-5,0.06245853
23|2-2|1,3-6,0.058463942
23|2-2|1,4-1,0.056518782
23|2-2|1,4-2,0.050212372
23|2-2|1,4-3,0.0507679
23|2-2|1,4-4,0.050109472
23|2-2|1,4-5,0.04889681
23|2-2|1,4-6,0.048978925
25|3-3|1,Challenge,0.4850865
25|3-3|1,3-4,0.07060864
25|3-3|1,3-5,0.07448119
25|3-3|1,3-6,0.05773996
25|3-3|1,4-1,0.05780209
25|3-3|1,4-2,0.050689038
25|3-3|1,4-3,0.051094335
25|3-3|1,4-4,0.05184731
25|3-3|1,4-5,0.049533952
25|3-3|1,4-6,0.05111697
12|3-1|2,Challenge,0.1781018
12|3-1|2,3-2,0.079871684
12|3-1|2,3-3,0.08569177
12|3-1|2,3-4,0.07801926
12|3-1|2,3-5,0.08698546
12|3-1|2,3-6,0.077720694
12|3-1|2,4-1,0.07648566
12|3-1|2,4-2,0.07074997
12|3-1|2,4-3,0.06742204
12|3-1|2,4-4,0.06617618
12|3-1|2,4-5,0.06586221
12|3-1|2,4-6,0.066913255
44|4-3|6,Challenge,0.46130952
44|4-3|6,4-4,0.20138888
44|4-3|6,4-5,0.18353176
44|4-3|6,4-6,0.15376985
46|2-5|1,Challenge,0.23846221
46|2-5|1,2-6,0.0640756
46|2-5|1,3-1,0.06681982
46|2-5|1,3-2,0.064366296
46|2-5|1,3-3,0.065848164
46|2-5|1,3-4,0.058370043
46|2-5|1,3-5,0.065715104
46|2-5|1,3-6,0.05795448
46|2-5|1,4-1,0.058655676
46|2-5|1,4-2,0.054557446
46|2-5|1,4-3,0.05296002
46|2-5|1,4-4,0.052794315
46|2-5|1,4-5,0.05069256
46|2-5|1,4-6,0.0487284
12|4-6|10,Challenge,1
15|1-4|2,Challenge,0.057314884
15|1-4|2,1-5,0.04014278
15|1-4|2,1-6,0.05410111
15|1-4|2,2-1,0.07456518
15|1-4|2,2-2,0.03924186
15|1-4|2,2-3,0.134811
15|1-4|2,2-4,0.038245462
15|1-4|2,2-5,0.039952327
15|1-4|2,2-6,0.06522271
15|1-4|2,3-1,0.040522613
15|1-4|2,3-2,0.049695205
15|1-4|2,3-3,0.03933425
15|1-4|2,3-4,0.033326466
15|1-4|2,3-5,0.041253228
15|1-4|2,3-6,0.037475754
15|1-4|2,4-1,0.040651064
15|1-4|2,4-2,0.035720017
15|1-4|2,4-3,0.037359893
15|1-4|2,4-4,0.033724926
15|1-4|2,4-5,0.03295368
15|1-4|2,4-6,0.03438539
26|4-2|4,Challenge,0.49485835
26|4-2|4,4-3,0.1600285
26|4-2|4,4-4,0.11416591
26|4-2|4,4-5,0.1263144
26|4-2|4,4-6,0.10463287
22|3-1|3,Challenge,0.5007677
22|3-1|3,3-2,0.0724408
22|3-1|3,3-3,0.041819174
22|3-1|3,3-4,0.035983387
22|3-1|3,3-5,0.056168474
22|3-1|3,3-6,0.04549564
22|3-1|3,4-1,0.054120965
22|3-1|3,4-2,0.05002596
22|3-1|3,4-3,0.0345607
22|3-1|3,4-4,0.039634887
22|3-1|3,4-5,0.033034395
22|3-1|3,4-6,0.035947923
14|1-1|1,Challenge,0.03497407
14|1-1|1,1-2,0.041907396
14|1-1|1,1-3,0.04813387
14|1-1|1,1-4,0.049663637
14|1-1|1,1-5,0.041953143
14|1-1|1,1-6,0.046506308
14|1-1|1,2-1,0.04376647
14|1-1|1,2-2,0.04437441
14|1-1|1,2-3,0.043260768
14|1-1|1,2-4,0.045443885
14|1-1|1,2-5,0.049637787
14|1-1|1,2-6,0.049169507
14|1-1|1,3-1,0.045425147
14|1-1|1,3-2,0.046058193
14|1-1|1,3-3,0.041795228
14|1-1|1,3-4,0.039824247
14|1-1|1,3-5,0.043951765
14|1-1|1,3-6,0.0367298
14|1-1|1,4-1,0.03617313
14|1-1|1,4-2,0.03601605
14|1-1|1,4-3,0.03504332
14|1-1|1,4-4,0.034055468
14|1-1|1,4-5,0.03317897
14|1-1|1,4-6,0.032957334
35|2-4|2,Challenge,0.13430251
35|2-4|2,2-5,0.06981329
35|2-4|2,2-6,0.07729014
35|2-4|2,3-1,0.07755301
35|2-4|2,3-2,0.062837265
35|2-4|2,3-3,0.06875457
35|2-4|2,3-4,0.06370844
35|2-4|2,3-5,0.06147436
35|2-4|2,3-6,0.061154712
35|2-4|2,4-1,0.0565726
35|2-4|2,4-2,0.056827266
35|2-4|2,4-3,0.053279024
35|2-4|2,4-4,0.05020952
35|2-4|2,4-5,0.051419955
35|2-4|2,4-6,0.054803386
66|4-1|4,Challenge,0.6191669
66|4-1|4,4-2,0.08684597
66|4-1|4,4-3,0.07675411
66|4-1|4,4-4,0.08927191
66|4-1|4,4-5,0.053569213
66|4-1|4,4-6,0.0743919
26|3-5|6,Challenge,0.1279762
26|3-5|6,3-6,0.1279762
26|3-5|6,4-1,0.1279762
26|3-5|6,4-2,0.1279762
26|3-5|6,4-3,0.1279762
26|3-5|6,4-4,0.104166664
26|3-5|6,4-5,0.1279762
26|3-5|6,4-6,0.1279762
66|4-5|8,Challenge,0.5714286
66|4-5|8,4-6,0.42857143
46|3-6|5,Challenge,0.26490244
46|3-6|5,4-1,0.13570607
46|3-6|5,4-2,0.11127532
46|3-6|5,4-3,0.13005087
46|3-6|5,4-4,0.13793637
46|3-6|5,4-5,0.11767188
46|3-6|5,4-6,0.10245706
12|3-6|5,Challenge,0.3240658
12|3-6|5,4-1,0.13632561
12|3-6|5,4-2,0.11731497
12|3-6|5,4-3,0.105621085
12|3-6|5,4-4,0.10455271
12|3-6|5,4-5,0.09867664
12|3-6|5,4-6,0.11344313
12|2-6|3,Challenge,0.15123457
12|2-6|3,3-1,0.07604849
12|2-6|3,3-2,0.0656069
12|2-6|3,3-3,0.090604655
12|2-6|3,3-4,0.0747714
12|2-6|3,3-5,0.08228495
12|2-6|3,3-6,0.06786972
12|2-6|3,4-1,0.06336476
12|2-6|3,4-2,0.09628081
12|2-6|3,4-3,0.058520958
12|2-6|3,4-4,0.06151533
12|2-6|3,4-5,0.050043672
12|2-6|3,4-6,0.061853845
24|4-4|5,Challenge,0.8344618
24|4-4|5,4-5,0.10485491
24|4-4|5,4-6,0.060683288
12|4-2|1,Challenge,0.85605603
12|4-2|1,4-3,0.042250946
12|4-2|1,4-4,0.033221714
12|4-2|1,4-5,0.035386845
12|4-2|1,4-6,0.0330845
23|None|0,1-1,0.04228385
23|None|0,1-2,0.045449167
23|None|0,1-3,0.046189044
23|None|0,1-4,0.047883518
23|None|0,1-5,0.04644832
23|None|0,1-6,0.043325134
23|None|0,2-1,0.04320184
23|None|0,2-2,0.047170147
23|None|0,2-3,0.049199853
23|None|0,2-4,0.044474144
23|None|0,2-5,0.04447927
23|None|0,2-6,0.058511816
23|None|0,3-1,0.04257293
23|None|0,3-2,0.041112274
23|None|0,3-3,0.041219853
23|None|0,3-4,0.041962583
23|None|0,3-5,0.04075286
23|None|0,3-6,0.039824042
23|None|0,4-1,0.03654263
23|None|0,4-2,0.033544816
23|None|0,4-3,0.032028373
23|None|0,4-4,0.030822659
23|None|0,4-5,0.031061942
23|None|0,4-6,0.029938845
26|2-6|4,Challenge,0.069156796
26|2-6|4,3-1,0.07075937
26|2-6|4,3-2,0.06434911
26|2-6|4,3-3,0.07075937
26|2-6|4,3-4,0.06755424
26|2-6|4,3-5,0.1092209
26|2-6|4,3-6,0.1092209
26|2-6|4,4-1,0.07075937
26|2-6|4,4-2,0.06808843
26|2-6|4,4-3,0.07236193
26|2-6|4,4-4,0.10922091
26|2-6|4,4-5,0.061678175
26|2-6|4,4-6,0.056870475
15|4-4|7,Challenge,0.4166667
15|4-4|7,4-5,0.30952382
15|4-4|7,4-6,0.27380952
26|1-5|1,Challenge,0.06542094
26|1-5|1,1-6,0.060341407
26|1-5|1,2-1,0.056834187
26|1-5|1,2-2,0.056697994
26|1-5|1,2-3,0.058698356
26|1-5|1,2-4,0.051227927
26|1-5|1,2-5,0.053320523
26|1-5|1,2-6,0.049442284
26|1-5|1,3-1,0.05148469
26|1-5|1,3-2,0.0484108
26|1-5|1,3-3,0.051236093
26|1-5|1,3-4,0.046694715
26|1-5|1,3-5,0.051313974
26|1-5|1,3-6,0.048608962
26|1-5|1,4-1,0.044573337
26|1-5|1,4-2,0.043605346
26|1-5|1,4-3,0.04221654
26|1-5|1,4-4,0.03920802
26|1-5|1,4-5,0.040838163
26|1-5|1,4-6,0.0398258
16|4-2|5,Challenge,0.34711748
16|4-2|5,4-3,0.17225282
16|4-2|5,4-4,0.20808443
16|4-2|5,4-5,0.15285535
16|4-2|5,4-6,0.119689904
15|2-2|3,Challenge,0.057157204
15|2-2|3,2-3,0.05606257
15|2-2|3,2-4,0.09149291
15|2-2|3,2-5,0.08906045
15|2-2|3,2-6,0.057520222
15|2-2|3,3-1,0.05668051
15|2-2|3,3-2,0.05183249
15|2-2|3,3-3,0.055709463
15|2-2|3,3-4,0.057157204
15|2-2|3,3-5,0.054733057
15|2-2|3,3-6,0.05377351
15|2-2|3,4-1,0.049249977
15|2-2|3,4-2,0.05549599
15|2-2|3,4-3,0.05582769
15|2-2|3,4-4,0.055303387
15|2-2|3,4-5,0.051397793
15|2-2|3,4-6,0.05154541
26|3-4|2,Challenge,0.3861431
26|3-4|2,3-5,0.0812927
26|3-4|2,3-6,0.08775491
26|3-4|2,4-1,0.081062146
26|3-4|2,4-2,0.07658231
26|3-4|2,4-3,0.07318618
26|3-4|2,4-4,0.07106847
26|3-4|2,4-5,0.07227583
26|3-4|2,4-6,0.07063437
45|3-6|4,Challenge,0.50261545
45|3-6|4,4-1,0.10469282
45|3-6|4,4-2,0.08997871
45|3-6|4,4-3,0.07720034
45|3-6|4,4-4,0.08312218
45|3-6|4,4-5,0.07805035
45|3-6|4,4-6,0.06434017
24|4-5|5,Challenge,0.9238095
24|4-5|5,4-6,0.07619048
23|2-2|2,Challenge,0.065527484
23|2-2|2,2-3,0.064827
23|2-2|2,2-4,0.055367775
23|2-2|2,2-5,0.07842558
23|2-2|2,2-6,0.057758294
23|2-2|2,3-1,0.064977676
23|2-2|2,3-2,0.05934945
23|2-2|2,3-3,0.06319087
23|2-2|2,3-4,0.06046364
23|2-2|2,3-5,0.058151156
23|2-2|2,3-6,0.06394352
23|2-2|2,4-1,0.057373952
23|2-2|2,4-2,0.052974418
23|2-2|2,4-3,0.05145617
23|2-2|2,4-4,0.046365462
23|2-2|2,4-5,0.052322723
23|2-2|2,4-6,0.047524832
46|2-6|3,Challenge,0.12634651
46|2-6|3,3-1,0.06611531
46|2-6|3,3-2,0.10970854
46|2-6|3,3-3,0.07504986
46|2-6|3,3-4,0.06354374
46|2-6|3,3-5,0.100879565
46|2-6|3,3-6,0.066362694
46|2-6|3,4-1,0.06924424
46|2-6|3,4-2,0.071135946
46|2-6|3,4-3,0.06908882
46|2-6|3,4-4,0.06563567
46|2-6|3,4-5,0.057471443
46|2-6|3,4-6,0.059417613
55|2-1|1,Challenge,0.16412239
55|2-1|1,2-2,0.050879426
55|2-1|1,2-3,0.0526768
55|2-1|1,2-4,0.048112225
55|2-1|1,2-5,0.057791192
55|2-1|1,2-6,0.046723116
55|2-1|1,3-1,0.04959577
